"","id","organismo","linea_servicio","dia","fecha","afluencia_tarjeta","afluencia_boleto","afluencia_total"
"1894",26653,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Jueves","04-02-2021",NA,NA,1980
"1895",19490,"STE-Trolebús","L1 Eje Central","Viernes","05-02-2021",NA,NA,62640
"1896",19491,"STE-Trolebús","L2 Eje 2 sur","Viernes","05-02-2021",NA,NA,9918
"1897",19492,"STE-Trolebús","L3 Eje 7 Sur","Viernes","05-02-2021",NA,NA,9440
"1898",19493,"STE-Trolebús","L4 Pto Aéreo-Rosario","Viernes","05-02-2021",NA,NA,9901
"1899",19494,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Viernes","05-02-2021",NA,NA,7286
"1900",19495,"STE-Trolebús","L6 Rosario-Chapultepec","Viernes","05-02-2021",NA,NA,5504
"1901",19496,"STE-Trolebús","L7 Lomas Estrella-CU","Viernes","05-02-2021",NA,NA,7203
"1902",19497,"STE-Trolebús","L8 Circuito IPN","Viernes","05-02-2021",NA,NA,0
"1903",26654,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Viernes","05-02-2021",NA,NA,2446
"1904",19498,"STE-Trolebús","L1 Eje Central","Sábado","06-02-2021",NA,NA,49885
"1905",19499,"STE-Trolebús","L2 Eje 2 sur","Sábado","06-02-2021",NA,NA,10342
"1906",19500,"STE-Trolebús","L3 Eje 7 Sur","Sábado","06-02-2021",NA,NA,7669
"1907",19501,"STE-Trolebús","L4 Pto Aéreo-Rosario","Sábado","06-02-2021",NA,NA,9719
"1908",19502,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Sábado","06-02-2021",NA,NA,4217
"1909",19503,"STE-Trolebús","L6 Rosario-Chapultepec","Sábado","06-02-2021",NA,NA,5053
"1910",19504,"STE-Trolebús","L7 Lomas Estrella-CU","Sábado","06-02-2021",NA,NA,5535
"1911",19505,"STE-Trolebús","L8 Circuito IPN","Sábado","06-02-2021",NA,NA,0
"1912",26655,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Sábado","06-02-2021",NA,NA,1316
"1913",19506,"STE-Trolebús","L1 Eje Central","Domingo","07-02-2021",NA,NA,32450
"1914",19507,"STE-Trolebús","L2 Eje 2 sur","Domingo","07-02-2021",NA,NA,4800
"1915",19508,"STE-Trolebús","L3 Eje 7 Sur","Domingo","07-02-2021",NA,NA,5410
"1916",19509,"STE-Trolebús","L4 Pto Aéreo-Rosario","Domingo","07-02-2021",NA,NA,5041
"1917",19510,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Domingo","07-02-2021",NA,NA,3844
"1918",19511,"STE-Trolebús","L6 Rosario-Chapultepec","Domingo","07-02-2021",NA,NA,3135
"1919",19512,"STE-Trolebús","L7 Lomas Estrella-CU","Domingo","07-02-2021",NA,NA,4749
"1920",19513,"STE-Trolebús","L8 Circuito IPN","Domingo","07-02-2021",NA,NA,0
"1921",26656,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Domingo","07-02-2021",NA,NA,882
"1922",19514,"STE-Trolebús","L1 Eje Central","Lunes","08-02-2021",NA,NA,52830
"1923",19515,"STE-Trolebús","L2 Eje 2 sur","Lunes","08-02-2021",NA,NA,9276
"1924",19516,"STE-Trolebús","L3 Eje 7 Sur","Lunes","08-02-2021",NA,NA,8692
"1925",19517,"STE-Trolebús","L4 Pto Aéreo-Rosario","Lunes","08-02-2021",NA,NA,8257
"1926",19518,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Lunes","08-02-2021",NA,NA,6211
"1927",19519,"STE-Trolebús","L6 Rosario-Chapultepec","Lunes","08-02-2021",NA,NA,5977
"1928",19520,"STE-Trolebús","L7 Lomas Estrella-CU","Lunes","08-02-2021",NA,NA,7407
"1929",19521,"STE-Trolebús","L8 Circuito IPN","Lunes","08-02-2021",NA,NA,0
"1930",26657,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Lunes","08-02-2021",NA,NA,2527
"1931",19522,"STE-Trolebús","L1 Eje Central","Martes","09-02-2021",NA,NA,54019
"1932",19523,"STE-Trolebús","L2 Eje 2 sur","Martes","09-02-2021",NA,NA,8478
"1933",19524,"STE-Trolebús","L3 Eje 7 Sur","Martes","09-02-2021",NA,NA,7072
"1934",19525,"STE-Trolebús","L4 Pto Aéreo-Rosario","Martes","09-02-2021",NA,NA,7973
"1935",19526,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Martes","09-02-2021",NA,NA,6247
"1936",19527,"STE-Trolebús","L6 Rosario-Chapultepec","Martes","09-02-2021",NA,NA,4739
"1937",19528,"STE-Trolebús","L7 Lomas Estrella-CU","Martes","09-02-2021",NA,NA,8856
"1938",19529,"STE-Trolebús","L8 Circuito IPN","Martes","09-02-2021",NA,NA,0
"1939",26658,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Martes","09-02-2021",NA,NA,2716
"1940",19530,"STE-Trolebús","L1 Eje Central","Miércoles","10-02-2021",NA,NA,53018
"1941",19531,"STE-Trolebús","L2 Eje 2 sur","Miércoles","10-02-2021",NA,NA,8260
"1942",19532,"STE-Trolebús","L3 Eje 7 Sur","Miércoles","10-02-2021",NA,NA,8996
"1943",19533,"STE-Trolebús","L4 Pto Aéreo-Rosario","Miércoles","10-02-2021",NA,NA,7627
"1944",19534,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Miércoles","10-02-2021",NA,NA,5254
"1945",19535,"STE-Trolebús","L6 Rosario-Chapultepec","Miércoles","10-02-2021",NA,NA,5743
"1946",19536,"STE-Trolebús","L7 Lomas Estrella-CU","Miércoles","10-02-2021",NA,NA,9145
"1947",19537,"STE-Trolebús","L8 Circuito IPN","Miércoles","10-02-2021",NA,NA,0
"1948",26659,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Miércoles","10-02-2021",NA,NA,2758
"1949",19538,"STE-Trolebús","L1 Eje Central","Jueves","11-02-2021",NA,NA,52346
"1950",19539,"STE-Trolebús","L2 Eje 2 sur","Jueves","11-02-2021",NA,NA,9032
"1951",19540,"STE-Trolebús","L3 Eje 7 Sur","Jueves","11-02-2021",NA,NA,8311
"1952",19541,"STE-Trolebús","L4 Pto Aéreo-Rosario","Jueves","11-02-2021",NA,NA,8900
"1953",19542,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Jueves","11-02-2021",NA,NA,6701
"1954",19543,"STE-Trolebús","L6 Rosario-Chapultepec","Jueves","11-02-2021",NA,NA,4815
"1955",19544,"STE-Trolebús","L7 Lomas Estrella-CU","Jueves","11-02-2021",NA,NA,8084
"1956",19545,"STE-Trolebús","L8 Circuito IPN","Jueves","11-02-2021",NA,NA,0
"1957",26660,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Jueves","11-02-2021",NA,NA,2735
"1958",19546,"STE-Trolebús","L1 Eje Central","Viernes","12-02-2021",NA,NA,54708
"1959",19547,"STE-Trolebús","L2 Eje 2 sur","Viernes","12-02-2021",NA,NA,9639
"1960",19548,"STE-Trolebús","L3 Eje 7 Sur","Viernes","12-02-2021",NA,NA,9231
"1961",19549,"STE-Trolebús","L4 Pto Aéreo-Rosario","Viernes","12-02-2021",NA,NA,9511
"1962",19550,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Viernes","12-02-2021",NA,NA,7096
"1963",19551,"STE-Trolebús","L6 Rosario-Chapultepec","Viernes","12-02-2021",NA,NA,5493
"1964",19552,"STE-Trolebús","L7 Lomas Estrella-CU","Viernes","12-02-2021",NA,NA,7712
"1965",19553,"STE-Trolebús","L8 Circuito IPN","Viernes","12-02-2021",NA,NA,0
"1966",26661,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Viernes","12-02-2021",NA,NA,2682
"1967",19554,"STE-Trolebús","L1 Eje Central","Sábado","13-02-2021",NA,NA,46931
"1968",19555,"STE-Trolebús","L2 Eje 2 sur","Sábado","13-02-2021",NA,NA,8210
"1969",19556,"STE-Trolebús","L3 Eje 7 Sur","Sábado","13-02-2021",NA,NA,7674
"1970",19557,"STE-Trolebús","L4 Pto Aéreo-Rosario","Sábado","13-02-2021",NA,NA,8141
"1971",19558,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Sábado","13-02-2021",NA,NA,4765
"1972",19559,"STE-Trolebús","L6 Rosario-Chapultepec","Sábado","13-02-2021",NA,NA,6152
"1973",19560,"STE-Trolebús","L7 Lomas Estrella-CU","Sábado","13-02-2021",NA,NA,6449
"1974",19561,"STE-Trolebús","L8 Circuito IPN","Sábado","13-02-2021",NA,NA,0
"1975",26662,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Sábado","13-02-2021",NA,NA,1711
"1976",19562,"STE-Trolebús","L1 Eje Central","Domingo","14-02-2021",NA,NA,32749
"1977",19563,"STE-Trolebús","L2 Eje 2 sur","Domingo","14-02-2021",NA,NA,5246
"1978",19564,"STE-Trolebús","L3 Eje 7 Sur","Domingo","14-02-2021",NA,NA,5465
"1979",19565,"STE-Trolebús","L4 Pto Aéreo-Rosario","Domingo","14-02-2021",NA,NA,9103
"1980",19566,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Domingo","14-02-2021",NA,NA,4699
"1981",19567,"STE-Trolebús","L6 Rosario-Chapultepec","Domingo","14-02-2021",NA,NA,4067
"1982",19568,"STE-Trolebús","L7 Lomas Estrella-CU","Domingo","14-02-2021",NA,NA,6665
"1983",19569,"STE-Trolebús","L8 Circuito IPN","Domingo","14-02-2021",NA,NA,0
"1984",26663,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Domingo","14-02-2021",NA,NA,1370
"1985",19570,"STE-Trolebús","L1 Eje Central","Lunes","15-02-2021",NA,NA,51482
"1986",19571,"STE-Trolebús","L2 Eje 2 sur","Lunes","15-02-2021",NA,NA,9004
"1987",19572,"STE-Trolebús","L3 Eje 7 Sur","Lunes","15-02-2021",NA,NA,8658
"1988",19573,"STE-Trolebús","L4 Pto Aéreo-Rosario","Lunes","15-02-2021",NA,NA,10544
"1989",19574,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Lunes","15-02-2021",NA,NA,6803
"1990",19575,"STE-Trolebús","L6 Rosario-Chapultepec","Lunes","15-02-2021",NA,NA,5805
"1991",19576,"STE-Trolebús","L7 Lomas Estrella-CU","Lunes","15-02-2021",NA,NA,9284
"1992",19577,"STE-Trolebús","L8 Circuito IPN","Lunes","15-02-2021",NA,NA,0
"1993",26664,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Lunes","15-02-2021",NA,NA,3485
"1994",19578,"STE-Trolebús","L1 Eje Central","Martes","16-02-2021",NA,NA,54816
"1995",19579,"STE-Trolebús","L2 Eje 2 sur","Martes","16-02-2021",NA,NA,8551
"1996",19580,"STE-Trolebús","L3 Eje 7 Sur","Martes","16-02-2021",NA,NA,6660
"1997",19581,"STE-Trolebús","L4 Pto Aéreo-Rosario","Martes","16-02-2021",NA,NA,9911
"1998",19582,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Martes","16-02-2021",NA,NA,6158
"1999",19583,"STE-Trolebús","L6 Rosario-Chapultepec","Martes","16-02-2021",NA,NA,5775
"2000",19584,"STE-Trolebús","L7 Lomas Estrella-CU","Martes","16-02-2021",NA,NA,9724
"2001",19585,"STE-Trolebús","L8 Circuito IPN","Martes","16-02-2021",NA,NA,0
"2002",26665,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Martes","16-02-2021",NA,NA,3937
"2003",19586,"STE-Trolebús","L1 Eje Central","Miércoles","17-02-2021",NA,NA,48935
"2004",19587,"STE-Trolebús","L2 Eje 2 sur","Miércoles","17-02-2021",NA,NA,8160
"2005",19588,"STE-Trolebús","L3 Eje 7 Sur","Miércoles","17-02-2021",NA,NA,9732
"2006",19589,"STE-Trolebús","L4 Pto Aéreo-Rosario","Miércoles","17-02-2021",NA,NA,8221
"2007",19590,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Miércoles","17-02-2021",NA,NA,7189
"2008",19591,"STE-Trolebús","L6 Rosario-Chapultepec","Miércoles","17-02-2021",NA,NA,4945
"2009",19592,"STE-Trolebús","L7 Lomas Estrella-CU","Miércoles","17-02-2021",NA,NA,9785
"2010",19593,"STE-Trolebús","L8 Circuito IPN","Miércoles","17-02-2021",NA,NA,0
"2011",26666,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Miércoles","17-02-2021",NA,NA,3639
"2012",19594,"STE-Trolebús","L1 Eje Central","Jueves","18-02-2021",NA,NA,54414
"2013",19595,"STE-Trolebús","L2 Eje 2 sur","Jueves","18-02-2021",NA,NA,8644
"2014",19596,"STE-Trolebús","L3 Eje 7 Sur","Jueves","18-02-2021",NA,NA,8478
"2015",19597,"STE-Trolebús","L4 Pto Aéreo-Rosario","Jueves","18-02-2021",NA,NA,11611
"2016",19598,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Jueves","18-02-2021",NA,NA,5349
"2017",19599,"STE-Trolebús","L6 Rosario-Chapultepec","Jueves","18-02-2021",NA,NA,5980
"2018",19600,"STE-Trolebús","L7 Lomas Estrella-CU","Jueves","18-02-2021",NA,NA,10077
"2019",19601,"STE-Trolebús","L8 Circuito IPN","Jueves","18-02-2021",NA,NA,0
"2020",26667,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Jueves","18-02-2021",NA,NA,3636
"2021",19602,"STE-Trolebús","L1 Eje Central","Viernes","19-02-2021",NA,NA,49986
"2022",19603,"STE-Trolebús","L2 Eje 2 sur","Viernes","19-02-2021",NA,NA,9226
"2023",19604,"STE-Trolebús","L3 Eje 7 Sur","Viernes","19-02-2021",NA,NA,10125
"2024",19605,"STE-Trolebús","L4 Pto Aéreo-Rosario","Viernes","19-02-2021",NA,NA,6023
"2025",19606,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Viernes","19-02-2021",NA,NA,6379
"2026",19607,"STE-Trolebús","L6 Rosario-Chapultepec","Viernes","19-02-2021",NA,NA,4313
"2027",19608,"STE-Trolebús","L7 Lomas Estrella-CU","Viernes","19-02-2021",NA,NA,11175
"2028",19609,"STE-Trolebús","L8 Circuito IPN","Viernes","19-02-2021",NA,NA,0
"2029",26668,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Viernes","19-02-2021",NA,NA,3997
"2030",19610,"STE-Trolebús","L1 Eje Central","Sábado","20-02-2021",NA,NA,46936
"2031",19611,"STE-Trolebús","L2 Eje 2 sur","Sábado","20-02-2021",NA,NA,7761
"2032",19612,"STE-Trolebús","L3 Eje 7 Sur","Sábado","20-02-2021",NA,NA,9793
"2033",19613,"STE-Trolebús","L4 Pto Aéreo-Rosario","Sábado","20-02-2021",NA,NA,10547
"2034",19614,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Sábado","20-02-2021",NA,NA,5156
"2035",19615,"STE-Trolebús","L6 Rosario-Chapultepec","Sábado","20-02-2021",NA,NA,5127
"2036",19616,"STE-Trolebús","L7 Lomas Estrella-CU","Sábado","20-02-2021",NA,NA,8300
"2037",19617,"STE-Trolebús","L8 Circuito IPN","Sábado","20-02-2021",NA,NA,0
"2038",26669,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Sábado","20-02-2021",NA,NA,1771
"2039",19618,"STE-Trolebús","L1 Eje Central","Domingo","21-02-2021",NA,NA,33034
"2040",19619,"STE-Trolebús","L2 Eje 2 sur","Domingo","21-02-2021",NA,NA,4885
"2041",19620,"STE-Trolebús","L3 Eje 7 Sur","Domingo","21-02-2021",NA,NA,5619
"2042",19621,"STE-Trolebús","L4 Pto Aéreo-Rosario","Domingo","21-02-2021",NA,NA,9436
"2043",19622,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Domingo","21-02-2021",NA,NA,3793
"2044",19623,"STE-Trolebús","L6 Rosario-Chapultepec","Domingo","21-02-2021",NA,NA,2888
"2045",19624,"STE-Trolebús","L7 Lomas Estrella-CU","Domingo","21-02-2021",NA,NA,6920
"2046",19625,"STE-Trolebús","L8 Circuito IPN","Domingo","21-02-2021",NA,NA,0
"2047",26670,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Domingo","21-02-2021",NA,NA,1652
"2048",19626,"STE-Trolebús","L1 Eje Central","Lunes","22-02-2021",NA,NA,48693
"2049",19627,"STE-Trolebús","L2 Eje 2 sur","Lunes","22-02-2021",NA,NA,9996
"2050",19628,"STE-Trolebús","L3 Eje 7 Sur","Lunes","22-02-2021",NA,NA,10743
"2051",19629,"STE-Trolebús","L4 Pto Aéreo-Rosario","Lunes","22-02-2021",NA,NA,12314
"2052",19630,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Lunes","22-02-2021",NA,NA,6474
"2053",19631,"STE-Trolebús","L6 Rosario-Chapultepec","Lunes","22-02-2021",NA,NA,5228
"2054",19632,"STE-Trolebús","L7 Lomas Estrella-CU","Lunes","22-02-2021",NA,NA,10269
"2055",19633,"STE-Trolebús","L8 Circuito IPN","Lunes","22-02-2021",NA,NA,0
"2056",26671,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Lunes","22-02-2021",NA,NA,4204
"2057",19634,"STE-Trolebús","L1 Eje Central","Martes","23-02-2021",NA,NA,NA
"2058",19635,"STE-Trolebús","L2 Eje 2 sur","Martes","23-02-2021",NA,NA,NA
"2059",19636,"STE-Trolebús","L3 Eje 7 Sur","Martes","23-02-2021",NA,NA,NA
"2060",19637,"STE-Trolebús","L4 Pto Aéreo-Rosario","Martes","23-02-2021",NA,NA,NA
"2061",19638,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Martes","23-02-2021",NA,NA,NA
"2062",19639,"STE-Trolebús","L6 Rosario-Chapultepec","Martes","23-02-2021",NA,NA,NA
"2063",19640,"STE-Trolebús","L7 Lomas Estrella-CU","Martes","23-02-2021",NA,NA,NA
"2064",19641,"STE-Trolebús","L8 Circuito IPN","Martes","23-02-2021",NA,NA,0
"2065",26672,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Martes","23-02-2021",NA,NA,NA
"2066",25874,"Suburbano","L1","Viernes","01-01-2021",NA,NA,17334
"2067",25875,"Suburbano","L1","Sábado","02-01-2021",NA,NA,45205
"2068",25876,"Suburbano","L1","Domingo","03-01-2021",NA,NA,31789
"2069",25877,"Suburbano","L1","Lunes","04-01-2021",NA,NA,75433
"2070",25878,"Suburbano","L1","Martes","05-01-2021",NA,NA,71363
"2071",25879,"Suburbano","L1","Miércoles","06-01-2021",NA,NA,60702
"2072",25880,"Suburbano","L1","Jueves","07-01-2021",NA,NA,64184
"2073",25881,"Suburbano","L1","Viernes","08-01-2021",NA,NA,67291
"2074",25882,"Suburbano","L1","Sábado","09-01-2021",NA,NA,51105
"2075",25883,"Suburbano","L1","Domingo","10-01-2021",NA,NA,27193
"2076",25884,"Suburbano","L1","Lunes","11-01-2021",NA,NA,68056
"2077",25885,"Suburbano","L1","Martes","12-01-2021",NA,NA,64302
"2078",25886,"Suburbano","L1","Miércoles","13-01-2021",NA,NA,65979
"2079",25887,"Suburbano","L1","Jueves","14-01-2021",NA,NA,65089
"2080",25888,"Suburbano","L1","Viernes","15-01-2021",NA,NA,69169
"2081",25889,"Suburbano","L1","Sábado","16-01-2021",NA,NA,53540
"2082",25890,"Suburbano","L1","Domingo","17-01-2021",NA,NA,26954
"2083",25891,"Suburbano","L1","Lunes","18-01-2021",NA,NA,69259
"2084",25892,"Suburbano","L1","Martes","19-01-2021",NA,NA,65673
"2085",25893,"Suburbano","L1","Miércoles","20-01-2021",NA,NA,67392
"2086",25894,"Suburbano","L1","Jueves","21-01-2021",NA,NA,65819
"2087",25895,"Suburbano","L1","Viernes","22-01-2021",NA,NA,69230
"2088",25896,"Suburbano","L1","Sábado","23-01-2021",NA,NA,53453
"2089",25897,"Suburbano","L1","Domingo","24-01-2021",NA,NA,26548
"2090",25898,"Suburbano","L1","Lunes","25-01-2021",NA,NA,67911
"2091",25899,"Suburbano","L1","Martes","26-01-2021",NA,NA,65622
"2092",25900,"Suburbano","L1","Miércoles","27-01-2021",NA,NA,67118
"2093",25901,"Suburbano","L1","Jueves","28-01-2021",NA,NA,66408
"2094",25902,"Suburbano","L1","Viernes","29-01-2021",NA,NA,71151
"2095",25903,"Suburbano","L1","Sábado","30-01-2021",NA,NA,55847
"2096",25904,"Suburbano","L1","Domingo","31-01-2021",NA,NA,27890
"2097",25905,"Suburbano","L1","Lunes","01-02-2021",NA,NA,37603
"2098",25906,"Suburbano","L1","Martes","02-02-2021",NA,NA,70629
"2099",25907,"Suburbano","L1","Miércoles","03-02-2021",NA,NA,71457
"2100",25908,"Suburbano","L1","Jueves","04-02-2021",NA,NA,70419
"2101",25909,"Suburbano","L1","Viernes","05-02-2021",NA,NA,73462
"2102",25910,"Suburbano","L1","Sábado","06-02-2021",NA,NA,57341
"2103",25911,"Suburbano","L1","Domingo","07-02-2021",NA,NA,28491
"2104",25912,"Suburbano","L1","Lunes","08-02-2021",NA,NA,71711
"2105",25913,"Suburbano","L1","Martes","09-02-2021",NA,NA,70416
"2106",25914,"Suburbano","L1","Miércoles","10-02-2021",NA,NA,73314
"2107",25915,"Suburbano","L1","Jueves","11-02-2021",NA,NA,72702
"2108",25916,"Suburbano","L1","Viernes","12-02-2021",NA,NA,77141
"2109",25917,"Suburbano","L1","Sábado","13-02-2021",NA,NA,62584
"2110",25918,"Suburbano","L1","Domingo","14-02-2021",NA,NA,33689
"2111",25919,"Suburbano","L1","Lunes","15-02-2021",NA,NA,74160
"2112",25920,"Suburbano","L1","Martes","16-02-2021",NA,NA,73097
"2113",25921,"Suburbano","L1","Miércoles","17-02-2021",NA,NA,74688
"2114",25922,"Suburbano","L1","Jueves","18-02-2021",NA,NA,NA
"2115",25923,"Suburbano","L1","Viernes","19-02-2021",NA,NA,NA
"2116",25924,"Suburbano","L1","Sábado","20-02-2021",NA,NA,NA
"2117",25925,"Suburbano","L1","Domingo","21-02-2021",NA,NA,NA
"2118",25926,"Suburbano","L1","Lunes","22-02-2021",NA,NA,NA
"2119",25927,"Suburbano","L1","Martes","23-02-2021",NA,NA,NA
