,fecha,dia,mes,ano,linea,estacion,afluencia
20066,05/06/2021,5,Junio,2021,Linea 7,San Antonio,5498
20067,06/06/2021,6,Junio,2021,Linea 7,San Antonio,2922
20068,07/06/2021,7,Junio,2021,Linea 7,San Antonio,6868
20069,08/06/2021,8,Junio,2021,Linea 7,San Antonio,7637
20071,10/06/2021,10,Junio,2021,Linea 7,San Antonio,7398
20072,11/06/2021,11,Junio,2021,Linea 7,San Antonio,8273
20073,12/06/2021,12,Junio,2021,Linea 7,San Antonio,6868
20074,13/06/2021,13,Junio,2021,Linea 7,San Antonio,3565
20078,17/06/2021,17,Junio,2021,Linea 7,San Antonio,7454
20079,18/06/2021,18,Junio,2021,Linea 7,San Antonio,8552
20080,19/06/2021,19,Junio,2021,Linea 7,San Antonio,5973
20081,20/06/2021,20,Junio,2021,Linea 7,San Antonio,2831
20082,21/06/2021,21,Junio,2021,Linea 7,San Antonio,6672
20083,22/06/2021,22,Junio,2021,Linea 7,San Antonio,7323
20084,23/06/2021,23,Junio,2021,Linea 7,San Antonio,6762
20085,24/06/2021,24,Junio,2021,Linea 7,San Antonio,6985
20086,25/06/2021,25,Junio,2021,Linea 7,San Antonio,7782
20087,26/06/2021,26,Junio,2021,Linea 7,San Antonio,5278
20088,27/06/2021,27,Junio,2021,Linea 7,San Antonio,3683
20089,28/06/2021,28,Junio,2021,Linea 7,San Antonio,6874
20091,30/06/2021,30,Junio,2021,Linea 7,San Antonio,7388
20092,01/01/2021,1,Enero,2021,Linea 7,Mixcoac,4588
20093,02/01/2021,2,Enero,2021,Linea 7,Mixcoac,6338
20094,03/01/2021,3,Enero,2021,Linea 7,Mixcoac,6391
20095,04/01/2021,4,Enero,2021,Linea 7,Mixcoac,13046
20096,05/01/2021,5,Enero,2021,Linea 7,Mixcoac,11758
20097,06/01/2021,6,Enero,2021,Linea 7,Mixcoac,12013
20099,08/01/2021,8,Enero,2021,Linea 7,Mixcoac,11432
20100,09/01/2021,9,Enero,2021,Linea 7,Mixcoac,10765
20101,10/01/2021,10,Enero,2021,Linea 7,Mixcoac,4837
20102,11/01/2021,11,Enero,2021,Linea 7,Mixcoac,11265
20103,12/01/2021,12,Enero,2021,Linea 7,Mixcoac,10731
20105,14/01/2021,14,Enero,2021,Linea 7,Mixcoac,12962
20106,15/01/2021,15,Enero,2021,Linea 7,Mixcoac,11305
20108,17/01/2021,17,Enero,2021,Linea 7,Mixcoac,5488
20109,18/01/2021,18,Enero,2021,Linea 7,Mixcoac,11009
20110,19/01/2021,19,Enero,2021,Linea 7,Mixcoac,10612
20111,20/01/2021,20,Enero,2021,Linea 7,Mixcoac,11133
20112,21/01/2021,21,Enero,2021,Linea 7,Mixcoac,12298
20113,22/01/2021,22,Enero,2021,Linea 7,Mixcoac,9642
20114,23/01/2021,23,Enero,2021,Linea 7,Mixcoac,11042
20115,24/01/2021,24,Enero,2021,Linea 7,Mixcoac,5208
20116,25/01/2021,25,Enero,2021,Linea 7,Mixcoac,8659
20117,26/01/2021,26,Enero,2021,Linea 7,Mixcoac,12796
20118,27/01/2021,27,Enero,2021,Linea 7,Mixcoac,11354
20119,28/01/2021,28,Enero,2021,Linea 7,Mixcoac,10136
20120,29/01/2021,29,Enero,2021,Linea 7,Mixcoac,10453
20121,30/01/2021,30,Enero,2021,Linea 7,Mixcoac,12486
20122,31/01/2021,31,Enero,2021,Linea 7,Mixcoac,6349
20123,01/02/2021,1,Febrero,2021,Linea 7,Mixcoac,6604
20124,02/02/2021,2,Febrero,2021,Linea 7,Mixcoac,12209
20125,03/02/2021,3,Febrero,2021,Linea 7,Mixcoac,11815
20126,04/02/2021,4,Febrero,2021,Linea 7,Mixcoac,9949
20127,05/02/2021,5,Febrero,2021,Linea 7,Mixcoac,12135
20128,06/02/2021,6,Febrero,2021,Linea 7,Mixcoac,10543
20129,07/02/2021,7,Febrero,2021,Linea 7,Mixcoac,6006
20130,08/02/2021,8,Febrero,2021,Linea 7,Mixcoac,11136
20131,09/02/2021,9,Febrero,2021,Linea 7,Mixcoac,10716
20132,10/02/2021,10,Febrero,2021,Linea 7,Mixcoac,12462
20133,11/02/2021,11,Febrero,2021,Linea 7,Mixcoac,12949
20134,12/02/2021,12,Febrero,2021,Linea 7,Mixcoac,11451
20136,14/02/2021,14,Febrero,2021,Linea 7,Mixcoac,6497
20137,15/02/2021,15,Febrero,2021,Linea 7,Mixcoac,11623
20138,16/02/2021,16,Febrero,2021,Linea 7,Mixcoac,12876
20139,17/02/2021,17,Febrero,2021,Linea 7,Mixcoac,11197
20140,18/02/2021,18,Febrero,2021,Linea 7,Mixcoac,12917
20141,19/02/2021,19,Febrero,2021,Linea 7,Mixcoac,10899
20142,20/02/2021,20,Febrero,2021,Linea 7,Mixcoac,12186
20143,21/02/2021,21,Febrero,2021,Linea 7,Mixcoac,6726
20144,22/02/2021,22,Febrero,2021,Linea 7,Mixcoac,10861
20145,23/02/2021,23,Febrero,2021,Linea 7,Mixcoac,13239
20147,25/02/2021,25,Febrero,2021,Linea 7,Mixcoac,11506
20149,27/02/2021,27,Febrero,2021,Linea 7,Mixcoac,15259
20150,28/02/2021,28,Febrero,2021,Linea 7,Mixcoac,6349
20151,01/03/2021,1,Marzo,2021,Linea 7,Mixcoac,11986
20152,02/03/2021,2,Marzo,2021,Linea 7,Mixcoac,14821
20153,03/03/2021,3,Marzo,2021,Linea 7,Mixcoac,13604
20154,04/03/2021,4,Marzo,2021,Linea 7,Mixcoac,14499
20155,05/03/2021,5,Marzo,2021,Linea 7,Mixcoac,12096
20156,06/03/2021,6,Marzo,2021,Linea 7,Mixcoac,12018
20157,07/03/2021,7,Marzo,2021,Linea 7,Mixcoac,6444
20158,08/03/2021,8,Marzo,2021,Linea 7,Mixcoac,12635
20159,09/03/2021,9,Marzo,2021,Linea 7,Mixcoac,14307
20160,10/03/2021,10,Marzo,2021,Linea 7,Mixcoac,12799
20161,11/03/2021,11,Marzo,2021,Linea 7,Mixcoac,13067
20162,12/03/2021,12,Marzo,2021,Linea 7,Mixcoac,13394
20163,13/03/2021,13,Marzo,2021,Linea 7,Mixcoac,12106
20164,14/03/2021,14,Marzo,2021,Linea 7,Mixcoac,7491
20165,15/03/2021,15,Marzo,2021,Linea 7,Mixcoac,8429
20166,16/03/2021,16,Marzo,2021,Linea 7,Mixcoac,13245
20167,17/03/2021,17,Marzo,2021,Linea 7,Mixcoac,13808
20168,18/03/2021,18,Marzo,2021,Linea 7,Mixcoac,14613
20169,19/03/2021,19,Marzo,2021,Linea 7,Mixcoac,13018
20170,20/03/2021,20,Marzo,2021,Linea 7,Mixcoac,11967
20171,21/03/2021,21,Marzo,2021,Linea 7,Mixcoac,8525
20172,22/03/2021,22,Marzo,2021,Linea 7,Mixcoac,13937
20174,24/03/2021,24,Marzo,2021,Linea 7,Mixcoac,14729
20175,25/03/2021,25,Marzo,2021,Linea 7,Mixcoac,14799
20176,26/03/2021,26,Marzo,2021,Linea 7,Mixcoac,12631
20177,27/03/2021,27,Marzo,2021,Linea 7,Mixcoac,15189
20178,28/03/2021,28,Marzo,2021,Linea 7,Mixcoac,5983
20179,29/03/2021,29,Marzo,2021,Linea 7,Mixcoac,13596
20180,30/03/2021,30,Marzo,2021,Linea 7,Mixcoac,11869
20181,31/03/2021,31,Marzo,2021,Linea 7,Mixcoac,15248
20183,02/04/2021,2,Abril,2021,Linea 7,Mixcoac,14263
20185,04/04/2021,4,Abril,2021,Linea 7,Mixcoac,6193
20186,05/04/2021,5,Abril,2021,Linea 7,Mixcoac,12468
20187,06/04/2021,6,Abril,2021,Linea 7,Mixcoac,13705
20188,07/04/2021,7,Abril,2021,Linea 7,Mixcoac,11243
20189,08/04/2021,8,Abril,2021,Linea 7,Mixcoac,15454
20190,09/04/2021,9,Abril,2021,Linea 7,Mixcoac,11776
20191,10/04/2021,10,Abril,2021,Linea 7,Mixcoac,15689
20192,11/04/2021,11,Abril,2021,Linea 7,Mixcoac,5827
20193,12/04/2021,12,Abril,2021,Linea 7,Mixcoac,11966
20194,13/04/2021,13,Abril,2021,Linea 7,Mixcoac,11261
20195,14/04/2021,14,Abril,2021,Linea 7,Mixcoac,12955
20196,15/04/2021,15,Abril,2021,Linea 7,Mixcoac,14319
20198,17/04/2021,17,Abril,2021,Linea 7,Mixcoac,13926
20199,18/04/2021,18,Abril,2021,Linea 7,Mixcoac,9251
20200,19/04/2021,19,Abril,2021,Linea 7,Mixcoac,11486
20201,20/04/2021,20,Abril,2021,Linea 7,Mixcoac,13949
20202,21/04/2021,21,Abril,2021,Linea 7,Mixcoac,14483
20204,23/04/2021,23,Abril,2021,Linea 7,Mixcoac,12675
20205,24/04/2021,24,Abril,2021,Linea 7,Mixcoac,14772
20206,25/04/2021,25,Abril,2021,Linea 7,Mixcoac,6852
20207,26/04/2021,26,Abril,2021,Linea 7,Mixcoac,12149
20208,27/04/2021,27,Abril,2021,Linea 7,Mixcoac,14323
20209,28/04/2021,28,Abril,2021,Linea 7,Mixcoac,13859
20210,29/04/2021,29,Abril,2021,Linea 7,Mixcoac,14759
20211,30/04/2021,30,Abril,2021,Linea 7,Mixcoac,16092
20213,02/05/2021,2,Mayo,2021,Linea 7,Mixcoac,7437
20214,03/05/2021,3,Mayo,2021,Linea 7,Mixcoac,12021
20215,04/05/2021,4,Mayo,2021,Linea 7,Mixcoac,18643
20216,05/05/2021,5,Mayo,2021,Linea 7,Mixcoac,18405
20218,07/05/2021,7,Mayo,2021,Linea 7,Mixcoac,19481
20219,08/05/2021,8,Mayo,2021,Linea 7,Mixcoac,16609
20220,09/05/2021,9,Mayo,2021,Linea 7,Mixcoac,10331
20221,10/05/2021,10,Mayo,2021,Linea 7,Mixcoac,16283
20222,11/05/2021,11,Mayo,2021,Linea 7,Mixcoac,19372
20223,12/05/2021,12,Mayo,2021,Linea 7,Mixcoac,15965
20224,13/05/2021,13,Mayo,2021,Linea 7,Mixcoac,20891
20225,14/05/2021,14,Mayo,2021,Linea 7,Mixcoac,20294
20226,15/05/2021,15,Mayo,2021,Linea 7,Mixcoac,19986
20227,16/05/2021,16,Mayo,2021,Linea 7,Mixcoac,8499
20228,17/05/2021,17,Mayo,2021,Linea 7,Mixcoac,21081
20229,18/05/2021,18,Mayo,2021,Linea 7,Mixcoac,18601
20230,19/05/2021,19,Mayo,2021,Linea 7,Mixcoac,20547
20231,20/05/2021,20,Mayo,2021,Linea 7,Mixcoac,19112
20232,21/05/2021,21,Mayo,2021,Linea 7,Mixcoac,19864
20233,22/05/2021,22,Mayo,2021,Linea 7,Mixcoac,18217
20234,23/05/2021,23,Mayo,2021,Linea 7,Mixcoac,8604
20235,24/05/2021,24,Mayo,2021,Linea 7,Mixcoac,20471
20236,25/05/2021,25,Mayo,2021,Linea 7,Mixcoac,19274
20237,26/05/2021,26,Mayo,2021,Linea 7,Mixcoac,16769
20238,27/05/2021,27,Mayo,2021,Linea 7,Mixcoac,21495
20239,28/05/2021,28,Mayo,2021,Linea 7,Mixcoac,21023
20240,29/05/2021,29,Mayo,2021,Linea 7,Mixcoac,17573
20242,31/05/2021,31,Mayo,2021,Linea 7,Mixcoac,21415
20243,01/06/2021,1,Junio,2021,Linea 7,Mixcoac,20315
20244,02/06/2021,2,Junio,2021,Linea 7,Mixcoac,18521
20245,03/06/2021,3,Junio,2021,Linea 7,Mixcoac,21949
20246,04/06/2021,4,Junio,2021,Linea 7,Mixcoac,23392
20247,05/06/2021,5,Junio,2021,Linea 7,Mixcoac,16432
20248,06/06/2021,6,Junio,2021,Linea 7,Mixcoac,10061
20249,07/06/2021,7,Junio,2021,Linea 7,Mixcoac,20668
20250,08/06/2021,8,Junio,2021,Linea 7,Mixcoac,18473
20251,09/06/2021,9,Junio,2021,Linea 7,Mixcoac,21407
20252,10/06/2021,10,Junio,2021,Linea 7,Mixcoac,23663
20253,11/06/2021,11,Junio,2021,Linea 7,Mixcoac,21086
20254,12/06/2021,12,Junio,2021,Linea 7,Mixcoac,17746
20255,13/06/2021,13,Junio,2021,Linea 7,Mixcoac,10165
20256,14/06/2021,14,Junio,2021,Linea 7,Mixcoac,18501
20257,15/06/2021,15,Junio,2021,Linea 7,Mixcoac,19082
20258,16/06/2021,16,Junio,2021,Linea 7,Mixcoac,22637
20259,17/06/2021,17,Junio,2021,Linea 7,Mixcoac,23578
20260,18/06/2021,18,Junio,2021,Linea 7,Mixcoac,22001
20261,19/06/2021,19,Junio,2021,Linea 7,Mixcoac,14987
20262,20/06/2021,20,Junio,2021,Linea 7,Mixcoac,12192
20263,21/06/2021,21,Junio,2021,Linea 7,Mixcoac,18687
20264,22/06/2021,22,Junio,2021,Linea 7,Mixcoac,20614
20265,23/06/2021,23,Junio,2021,Linea 7,Mixcoac,19716
20266,24/06/2021,24,Junio,2021,Linea 7,Mixcoac,21444
20267,25/06/2021,25,Junio,2021,Linea 7,Mixcoac,19839
20268,26/06/2021,26,Junio,2021,Linea 7,Mixcoac,17001
20269,27/06/2021,27,Junio,2021,Linea 7,Mixcoac,8285
20270,28/06/2021,28,Junio,2021,Linea 7,Mixcoac,18266
20271,29/06/2021,29,Junio,2021,Linea 7,Mixcoac,21907
20273,01/01/2021,1,Enero,2021,Linea 7,Barranca del Muerto,5688
20275,03/01/2021,3,Enero,2021,Linea 7,Barranca del Muerto,7825
20276,04/01/2021,4,Enero,2021,Linea 7,Barranca del Muerto,14119
20278,06/01/2021,6,Enero,2021,Linea 7,Barranca del Muerto,16469
20279,07/01/2021,7,Enero,2021,Linea 7,Barranca del Muerto,18118
20281,09/01/2021,9,Enero,2021,Linea 7,Barranca del Muerto,19934
20282,10/01/2021,10,Enero,2021,Linea 7,Barranca del Muerto,5901
20283,11/01/2021,11,Enero,2021,Linea 7,Barranca del Muerto,16339
20285,13/01/2021,13,Enero,2021,Linea 7,Barranca del Muerto,20571
20286,14/01/2021,14,Enero,2021,Linea 7,Barranca del Muerto,18282
20287,15/01/2021,15,Enero,2021,Linea 7,Barranca del Muerto,17619
20288,16/01/2021,16,Enero,2021,Linea 7,Barranca del Muerto,21333
20290,18/01/2021,18,Enero,2021,Linea 7,Barranca del Muerto,17066
20291,19/01/2021,19,Enero,2021,Linea 7,Barranca del Muerto,24484
20293,21/01/2021,21,Enero,2021,Linea 7,Barranca del Muerto,21824
20294,22/01/2021,22,Enero,2021,Linea 7,Barranca del Muerto,20878
20295,23/01/2021,23,Enero,2021,Linea 7,Barranca del Muerto,13179
20296,24/01/2021,24,Enero,2021,Linea 7,Barranca del Muerto,8978
20297,25/01/2021,25,Enero,2021,Linea 7,Barranca del Muerto,21912
20298,26/01/2021,26,Enero,2021,Linea 7,Barranca del Muerto,23305
20299,27/01/2021,27,Enero,2021,Linea 7,Barranca del Muerto,20383
20300,28/01/2021,28,Enero,2021,Linea 7,Barranca del Muerto,22131
20301,29/01/2021,29,Enero,2021,Linea 7,Barranca del Muerto,18784
20302,30/01/2021,30,Enero,2021,Linea 7,Barranca del Muerto,23982
20303,31/01/2021,31,Enero,2021,Linea 7,Barranca del Muerto,9815
20304,01/02/2021,1,Febrero,2021,Linea 7,Barranca del Muerto,9042
20305,02/02/2021,2,Febrero,2021,Linea 7,Barranca del Muerto,21126
20307,04/02/2021,4,Febrero,2021,Linea 7,Barranca del Muerto,19865
20308,05/02/2021,5,Febrero,2021,Linea 7,Barranca del Muerto,16676
20309,06/02/2021,6,Febrero,2021,Linea 7,Barranca del Muerto,20211
20310,07/02/2021,7,Febrero,2021,Linea 7,Barranca del Muerto,6415
20311,08/02/2021,8,Febrero,2021,Linea 7,Barranca del Muerto,16077
20313,10/02/2021,10,Febrero,2021,Linea 7,Barranca del Muerto,19674
20314,11/02/2021,11,Febrero,2021,Linea 7,Barranca del Muerto,18592
20315,12/02/2021,12,Febrero,2021,Linea 7,Barranca del Muerto,19265
20316,13/02/2021,13,Febrero,2021,Linea 7,Barranca del Muerto,21179
20318,15/02/2021,15,Febrero,2021,Linea 7,Barranca del Muerto,19093
20319,16/02/2021,16,Febrero,2021,Linea 7,Barranca del Muerto,20253
20320,17/02/2021,17,Febrero,2021,Linea 7,Barranca del Muerto,17549
20321,18/02/2021,18,Febrero,2021,Linea 7,Barranca del Muerto,17669
20322,19/02/2021,19,Febrero,2021,Linea 7,Barranca del Muerto,22349
20323,20/02/2021,20,Febrero,2021,Linea 7,Barranca del Muerto,19143
20324,21/02/2021,21,Febrero,2021,Linea 7,Barranca del Muerto,5721
20325,22/02/2021,22,Febrero,2021,Linea 7,Barranca del Muerto,16574
20326,23/02/2021,23,Febrero,2021,Linea 7,Barranca del Muerto,24719
20327,24/02/2021,24,Febrero,2021,Linea 7,Barranca del Muerto,20798
20328,25/02/2021,25,Febrero,2021,Linea 7,Barranca del Muerto,17491
20329,26/02/2021,26,Febrero,2021,Linea 7,Barranca del Muerto,17198
20330,27/02/2021,27,Febrero,2021,Linea 7,Barranca del Muerto,23833
20331,28/02/2021,28,Febrero,2021,Linea 7,Barranca del Muerto,6699
20332,01/03/2021,1,Marzo,2021,Linea 7,Barranca del Muerto,23435
20333,02/03/2021,2,Marzo,2021,Linea 7,Barranca del Muerto,18745
20334,03/03/2021,3,Marzo,2021,Linea 7,Barranca del Muerto,20099
20335,04/03/2021,4,Marzo,2021,Linea 7,Barranca del Muerto,22298
20336,05/03/2021,5,Marzo,2021,Linea 7,Barranca del Muerto,17664
20337,06/03/2021,6,Marzo,2021,Linea 7,Barranca del Muerto,20219
20338,07/03/2021,7,Marzo,2021,Linea 7,Barranca del Muerto,5675
20339,08/03/2021,8,Marzo,2021,Linea 7,Barranca del Muerto,23231
20340,09/03/2021,9,Marzo,2021,Linea 7,Barranca del Muerto,22053
20341,10/03/2021,10,Marzo,2021,Linea 7,Barranca del Muerto,19063
20342,11/03/2021,11,Marzo,2021,Linea 7,Barranca del Muerto,22508
20343,12/03/2021,12,Marzo,2021,Linea 7,Barranca del Muerto,20538
20344,13/03/2021,13,Marzo,2021,Linea 7,Barranca del Muerto,22332
20345,14/03/2021,14,Marzo,2021,Linea 7,Barranca del Muerto,7403
20346,15/03/2021,15,Marzo,2021,Linea 7,Barranca del Muerto,9606
20347,16/03/2021,16,Marzo,2021,Linea 7,Barranca del Muerto,22182
20348,17/03/2021,17,Marzo,2021,Linea 7,Barranca del Muerto,19554
20349,18/03/2021,18,Marzo,2021,Linea 7,Barranca del Muerto,19195
20350,19/03/2021,19,Marzo,2021,Linea 7,Barranca del Muerto,20814
20352,21/03/2021,21,Marzo,2021,Linea 7,Barranca del Muerto,11087
20353,22/03/2021,22,Marzo,2021,Linea 7,Barranca del Muerto,18804
20354,23/03/2021,23,Marzo,2021,Linea 7,Barranca del Muerto,23252
20355,24/03/2021,24,Marzo,2021,Linea 7,Barranca del Muerto,27676
20356,25/03/2021,25,Marzo,2021,Linea 7,Barranca del Muerto,24684
20357,26/03/2021,26,Marzo,2021,Linea 7,Barranca del Muerto,29303
20358,27/03/2021,27,Marzo,2021,Linea 7,Barranca del Muerto,15097
20359,28/03/2021,28,Marzo,2021,Linea 7,Barranca del Muerto,6356
20361,30/03/2021,30,Marzo,2021,Linea 7,Barranca del Muerto,23856
20362,31/03/2021,31,Marzo,2021,Linea 7,Barranca del Muerto,19866
20364,02/04/2021,2,Abril,2021,Linea 7,Barranca del Muerto,9363
20365,03/04/2021,3,Abril,2021,Linea 7,Barranca del Muerto,8921
20366,04/04/2021,4,Abril,2021,Linea 7,Barranca del Muerto,6028
20367,05/04/2021,5,Abril,2021,Linea 7,Barranca del Muerto,17578
20368,06/04/2021,6,Abril,2021,Linea 7,Barranca del Muerto,23522
20369,07/04/2021,7,Abril,2021,Linea 7,Barranca del Muerto,21911
20370,08/04/2021,8,Abril,2021,Linea 7,Barranca del Muerto,19998
20371,09/04/2021,9,Abril,2021,Linea 7,Barranca del Muerto,18353
20372,10/04/2021,10,Abril,2021,Linea 7,Barranca del Muerto,21623
20373,11/04/2021,11,Abril,2021,Linea 7,Barranca del Muerto,9126
20374,12/04/2021,12,Abril,2021,Linea 7,Barranca del Muerto,20167
20375,13/04/2021,13,Abril,2021,Linea 7,Barranca del Muerto,18953
20376,14/04/2021,14,Abril,2021,Linea 7,Barranca del Muerto,22452
20378,16/04/2021,16,Abril,2021,Linea 7,Barranca del Muerto,24281
20380,18/04/2021,18,Abril,2021,Linea 7,Barranca del Muerto,7634
20381,19/04/2021,19,Abril,2021,Linea 7,Barranca del Muerto,19016
20382,20/04/2021,20,Abril,2021,Linea 7,Barranca del Muerto,22796
20383,21/04/2021,21,Abril,2021,Linea 7,Barranca del Muerto,26137
20384,22/04/2021,22,Abril,2021,Linea 7,Barranca del Muerto,19275
20385,23/04/2021,23,Abril,2021,Linea 7,Barranca del Muerto,27068
20386,24/04/2021,24,Abril,2021,Linea 7,Barranca del Muerto,18658
20387,25/04/2021,25,Abril,2021,Linea 7,Barranca del Muerto,8258
20388,26/04/2021,26,Abril,2021,Linea 7,Barranca del Muerto,23329
20389,27/04/2021,27,Abril,2021,Linea 7,Barranca del Muerto,23467
20390,28/04/2021,28,Abril,2021,Linea 7,Barranca del Muerto,23078
20392,30/04/2021,30,Abril,2021,Linea 7,Barranca del Muerto,30823
20393,01/05/2021,1,Mayo,2021,Linea 7,Barranca del Muerto,11803
20394,02/05/2021,2,Mayo,2021,Linea 7,Barranca del Muerto,6092
20395,03/05/2021,3,Mayo,2021,Linea 7,Barranca del Muerto,23759
20396,04/05/2021,4,Mayo,2021,Linea 7,Barranca del Muerto,20879
20397,05/05/2021,5,Mayo,2021,Linea 7,Barranca del Muerto,22842
20398,06/05/2021,6,Mayo,2021,Linea 7,Barranca del Muerto,22215
20399,07/05/2021,7,Mayo,2021,Linea 7,Barranca del Muerto,22112
20400,08/05/2021,8,Mayo,2021,Linea 7,Barranca del Muerto,19557
20401,09/05/2021,9,Mayo,2021,Linea 7,Barranca del Muerto,10969
20402,10/05/2021,10,Mayo,2021,Linea 7,Barranca del Muerto,19362
20403,11/05/2021,11,Mayo,2021,Linea 7,Barranca del Muerto,21665
20404,12/05/2021,12,Mayo,2021,Linea 7,Barranca del Muerto,21208
20405,13/05/2021,13,Mayo,2021,Linea 7,Barranca del Muerto,21697
20406,14/05/2021,14,Mayo,2021,Linea 7,Barranca del Muerto,23195
20407,15/05/2021,15,Mayo,2021,Linea 7,Barranca del Muerto,23422
20408,16/05/2021,16,Mayo,2021,Linea 7,Barranca del Muerto,5568
20409,17/05/2021,17,Mayo,2021,Linea 7,Barranca del Muerto,20346
20410,18/05/2021,18,Mayo,2021,Linea 7,Barranca del Muerto,24774
20411,19/05/2021,19,Mayo,2021,Linea 7,Barranca del Muerto,25606
20412,20/05/2021,20,Mayo,2021,Linea 7,Barranca del Muerto,22661
20413,21/05/2021,21,Mayo,2021,Linea 7,Barranca del Muerto,25631
20414,22/05/2021,22,Mayo,2021,Linea 7,Barranca del Muerto,22647
20415,23/05/2021,23,Mayo,2021,Linea 7,Barranca del Muerto,7627
20416,24/05/2021,24,Mayo,2021,Linea 7,Barranca del Muerto,23979
20417,25/05/2021,25,Mayo,2021,Linea 7,Barranca del Muerto,22485
20418,26/05/2021,26,Mayo,2021,Linea 7,Barranca del Muerto,25545
20419,27/05/2021,27,Mayo,2021,Linea 7,Barranca del Muerto,20724
20420,28/05/2021,28,Mayo,2021,Linea 7,Barranca del Muerto,21901
20421,29/05/2021,29,Mayo,2021,Linea 7,Barranca del Muerto,19534
20422,30/05/2021,30,Mayo,2021,Linea 7,Barranca del Muerto,9752
20423,31/05/2021,31,Mayo,2021,Linea 7,Barranca del Muerto,24459
20425,02/06/2021,2,Junio,2021,Linea 7,Barranca del Muerto,23375
20426,03/06/2021,3,Junio,2021,Linea 7,Barranca del Muerto,25444
20428,05/06/2021,5,Junio,2021,Linea 7,Barranca del Muerto,18122
20429,06/06/2021,6,Junio,2021,Linea 7,Barranca del Muerto,6183
20430,07/06/2021,7,Junio,2021,Linea 7,Barranca del Muerto,21228
20431,08/06/2021,8,Junio,2021,Linea 7,Barranca del Muerto,24241
20432,09/06/2021,9,Junio,2021,Linea 7,Barranca del Muerto,21513
20433,10/06/2021,10,Junio,2021,Linea 7,Barranca del Muerto,24006
20434,11/06/2021,11,Junio,2021,Linea 7,Barranca del Muerto,25454
20435,12/06/2021,12,Junio,2021,Linea 7,Barranca del Muerto,13849
20436,13/06/2021,13,Junio,2021,Linea 7,Barranca del Muerto,7677
20437,14/06/2021,14,Junio,2021,Linea 7,Barranca del Muerto,23258
20438,15/06/2021,15,Junio,2021,Linea 7,Barranca del Muerto,22119
20439,16/06/2021,16,Junio,2021,Linea 7,Barranca del Muerto,24938
20440,17/06/2021,17,Junio,2021,Linea 7,Barranca del Muerto,23094
20441,18/06/2021,18,Junio,2021,Linea 7,Barranca del Muerto,22304
20442,19/06/2021,19,Junio,2021,Linea 7,Barranca del Muerto,19263
20443,20/06/2021,20,Junio,2021,Linea 7,Barranca del Muerto,8474
20444,21/06/2021,21,Junio,2021,Linea 7,Barranca del Muerto,17577
20445,22/06/2021,22,Junio,2021,Linea 7,Barranca del Muerto,23011
20446,23/06/2021,23,Junio,2021,Linea 7,Barranca del Muerto,27093
20447,24/06/2021,24,Junio,2021,Linea 7,Barranca del Muerto,23672
20448,25/06/2021,25,Junio,2021,Linea 7,Barranca del Muerto,23583
20449,26/06/2021,26,Junio,2021,Linea 7,Barranca del Muerto,19736
20450,27/06/2021,27,Junio,2021,Linea 7,Barranca del Muerto,9709
20451,28/06/2021,28,Junio,2021,Linea 7,Barranca del Muerto,21792
20453,30/06/2021,30,Junio,2021,Linea 7,Barranca del Muerto,19499
20454,01/01/2021,1,Enero,2021,Linea 8,Garibaldi,3945
20455,02/01/2021,2,Enero,2021,Linea 8,Garibaldi,6436
20456,03/01/2021,3,Enero,2021,Linea 8,Garibaldi,6457
20457,04/01/2021,4,Enero,2021,Linea 8,Garibaldi,9545
20458,05/01/2021,5,Enero,2021,Linea 8,Garibaldi,9808
20459,06/01/2021,6,Enero,2021,Linea 8,Garibaldi,8477
20460,07/01/2021,7,Enero,2021,Linea 8,Garibaldi,9316
20461,08/01/2021,8,Enero,2021,Linea 8,Garibaldi,8268
20462,09/01/2021,9,Enero,2021,Linea 8,Garibaldi,10125
20463,10/01/2021,10,Enero,2021,Linea 8,Garibaldi,6584
20464,11/01/2021,11,Enero,2021,Linea 8,Garibaldi,12692
20465,12/01/2021,12,Enero,2021,Linea 8,Garibaldi,11948
20466,13/01/2021,13,Enero,2021,Linea 8,Garibaldi,11846
20467,14/01/2021,14,Enero,2021,Linea 8,Garibaldi,12328
20468,15/01/2021,15,Enero,2021,Linea 8,Garibaldi,11245
20469,16/01/2021,16,Enero,2021,Linea 8,Garibaldi,9429
20470,17/01/2021,17,Enero,2021,Linea 8,Garibaldi,5895
20471,18/01/2021,18,Enero,2021,Linea 8,Garibaldi,10724
20472,19/01/2021,19,Enero,2021,Linea 8,Garibaldi,10686
20473,20/01/2021,20,Enero,2021,Linea 8,Garibaldi,11036
20474,21/01/2021,21,Enero,2021,Linea 8,Garibaldi,11561
20475,22/01/2021,22,Enero,2021,Linea 8,Garibaldi,11199
20476,23/01/2021,23,Enero,2021,Linea 8,Garibaldi,10293
20477,24/01/2021,24,Enero,2021,Linea 8,Garibaldi,6018
20478,25/01/2021,25,Enero,2021,Linea 8,Garibaldi,10176
20479,26/01/2021,26,Enero,2021,Linea 8,Garibaldi,8005
20480,27/01/2021,27,Enero,2021,Linea 8,Garibaldi,10603
20481,28/01/2021,28,Enero,2021,Linea 8,Garibaldi,8792
20482,29/01/2021,29,Enero,2021,Linea 8,Garibaldi,9852
